559 1575470222 0,193042 0,400000 0,160058 0,226026 0,015341
565 1575470222 0,049535 0,400000 0,048824 0,050246 0,000982
622 1575470222 0,421384 0,200000 0,421384 0,421384 0,035513
604 1575470222 2,641541 0,200000 2,641541 2,641541 1,395548
562 1575470222 0,494863 0,400000 0,418751 0,570974 0,100273
574 1575470222 2,555012 0,200000 2,555012 2,555012 1,305617
544 1575470222 5,298577 0,200000 5,298577 5,298577 5,614983
592 1575470222 2,278693 0,200000 2,278693 2,278693 1,038489
553 1575470222 0,145449 0,400000 0,129214 0,161684 0,008568
556 1575470222 0,648622 0,200000 0,648622 0,648622 0,084142
571 1575470222 0,048991 0,400000 0,047688 0,050294 0,000961
586 1575470223 2,501722 0,200000 2,501722 2,501722 1,251723
586 1575470224 2,501722 0,200000 2,501722 2,501722 1,251723
619 1575470223 1,422058 0,200000 1,422058 1,422058 0,404450
619 1575470224 1,422058 0,200000 1,422058 1,422058 0,404450
598 1575470223 1,266650 0,200000 1,266650 1,266650 0,320880
598 1575470224 1,266650 0,200000 1,266650 1,266650 0,320880
589 1575470223 1,247511 0,400000 1,187491 1,307532 0,623955
589 1575470224 1,247511 0,400000 1,187491 1,307532 0,623955
595 1575470223 7,086746 0,200000 7,086746 7,086746 10,044394
595 1575470224 7,086746 0,200000 7,086746 7,086746 10,044394
559 1575470223 0,193042 0,400000 0,160058 0,226026 0,015341
559 1575470224 0,193042 0,400000 0,160058 0,226026 0,015341
565 1575470223 0,049535 0,400000 0,048824 0,050246 0,000982
565 1575470224 0,049535 0,400000 0,048824 0,050246 0,000982
622 1575470223 0,421384 0,200000 0,421384 0,421384 0,035513
622 1575470224 0,421384 0,200000 0,421384 0,421384 0,035513
604 1575470223 2,641541 0,200000 2,641541 2,641541 1,395548
604 1575470224 2,641541 0,200000 2,641541 2,641541 1,395548
562 1575470223 0,494863 0,400000 0,418751 0,570974 0,100273
562 1575470224 0,494863 0,400000 0,418751 0,570974 0,100273
574 1575470223 2,555012 0,200000 2,555012 2,555012 1,305617
574 1575470224 2,555012 0,200000 2,555012 2,555012 1,305617
544 1575470223 5,298577 0,200000 5,298577 5,298577 5,614983
544 1575470224 5,298577 0,200000 5,298577 5,298577 5,614983
592 1575470223 2,278693 0,200000 2,278693 2,278693 1,038489
592 1575470224 2,278693 0,200000 2,278693 2,278693 1,038489
553 1575470223 0,145449 0,400000 0,129214 0,161684 0,008568
553 1575470224 0,145449 0,400000 0,129214 0,161684 0,008568
556 1575470223 0,648622 0,200000 0,648622 0,648622 0,084142
556 1575470224 0,648622 0,200000 0,648622 0,648622 0,084142
571 1575470223 0,048991 0,400000 0,047688 0,050294 0,000961
571 1575470224 0,048991 0,400000 0,047688 0,050294 0,000961
586 1575470225 2,154490 0,400000 2,112618 2,196363 1,857433
601 1575470225 2,208492 0,400000 2,060092 2,356892 1,959784
607 1575470225 6,587990 0,200000 6,587990 6,587990 8,680323
598 1575470225 1,237558 0,200000 1,237558 1,237558 0,306310
589 1575470225 1,211876 0,200000 1,211876 1,211876 0,293729
595 1575470225 6,839677 0,400000 6,551705 7,127649 18,745642
622 1575470225 0,100928 0,200000 0,100928 0,100928 0,002037
610 1575470225 0,164049 0,200000 0,164049 0,164049 0,005382
604 1575470225 2,096593 0,200000 2,096593 2,096593 0,879141
592 1575470225 2,284538 0,400000 2,250538 2,318538 2,088108
586 1575470226 2,154490 0,400000 2,112618 2,196363 1,857433
601 1575470226 2,208492 0,400000 2,060092 2,356892 1,959784
607 1575470226 6,587990 0,200000 6,587990 6,587990 8,680323
598 1575470226 1,237558 0,200000 1,237558 1,237558 0,306310
589 1575470226 1,211876 0,200000 1,211876 1,211876 0,293729
595 1575470226 6,839677 0,400000 6,551705 7,127649 18,745642
622 1575470226 0,100928 0,200000 0,100928 0,100928 0,002037
610 1575470226 0,164049 0,200000 0,164049 0,164049 0,005382
604 1575470226 2,096593 0,200000 2,096593 2,096593 0,879141
592 1575470226 2,284538 0,400000 2,250538 2,318538 2,088108
586 1575470227 2,154490 0,400000 2,112618 2,196363 1,857433
601 1575470227 2,208492 0,400000 2,060092 2,356892 1,959784
607 1575470227 6,587990 0,200000 6,587990 6,587990 8,680323
598 1575470227 1,237558 0,200000 1,237558 1,237558 0,306310
589 1575470227 1,211876 0,200000 1,211876 1,211876 0,293729
595 1575470227 6,839677 0,400000 6,551705 7,127649 18,745642
622 1575470227 0,100928 0,200000 0,100928 0,100928 0,002037
610 1575470227 0,164049 0,200000 0,164049 0,164049 0,005382
604 1575470227 2,096593 0,200000 2,096593 2,096593 0,879141
592 1575470227 2,284538 0,400000 2,250538 2,318538 2,088108
586 1575470228 2,154490 0,400000 2,112618 2,196363 1,857433
586 1575470229 2,154490 0,400000 2,112618 2,196363 1,857433
601 1575470228 2,208492 0,400000 2,060092 2,356892 1,959784
601 1575470229 2,208492 0,400000 2,060092 2,356892 1,959784
607 1575470228 6,587990 0,200000 6,587990 6,587990 8,680323
607 1575470229 6,587990 0,200000 6,587990 6,587990 8,680323
598 1575470228 1,237558 0,200000 1,237558 1,237558 0,306310
598 1575470229 1,237558 0,200000 1,237558 1,237558 0,306310
589 1575470228 1,211876 0,200000 1,211876 1,211876 0,293729
589 1575470229 1,211876 0,200000 1,211876 1,211876 0,293729
595 1575470228 6,839677 0,400000 6,551705 7,127649 18,745642
595 1575470229 6,839677 0,400000 6,551705 7,127649 18,745642
622 1575470228 0,100928 0,200000 0,100928 0,100928 0,002037
622 1575470229 0,100928 0,200000 0,100928 0,100928 0,002037
610 1575470228 0,164049 0,200000 0,164049 0,164049 0,005382
610 1575470229 0,164049 0,200000 0,164049 0,164049 0,005382
604 1575470228 2,096593 0,200000 2,096593 2,096593 0,879141
604 1575470229 2,096593 0,200000 2,096593 2,096593 0,879141
592 1575470228 2,284538 0,400000 2,250538 2,318538 2,088108
592 1575470229 2,284538 0,400000 2,250538 2,318538 2,088108
586 1575470230 2,169941 0,400000 2,021366 2,318515 1,892287
619 1575470230 1,101472 0,200000 1,101472 1,101472 0,242648
607 1575470230 6,722218 0,200000 6,722218 6,722218 9,037642
598 1575470230 0,965428 0,200000 0,965428 0,965428 0,186410
589 1575470230 1,015162 0,400000 0,978561 1,051764 0,412758
595 1575470230 6,560010 0,200000 6,560010 6,560010 8,606746
610 1575470230 0,203514 0,200000 0,203514 0,203514 0,008284
604 1575470230 1,924129 0,200000 1,924129 1,924129 0,740454
592 1575470230 2,139782 0,400000 2,128221 2,151343 1,831520
586 1575470231 2,169941 0,400000 2,021366 2,318515 1,892287
619 1575470231 1,101472 0,200000 1,101472 1,101472 0,242648
607 1575470231 6,722218 0,200000 6,722218 6,722218 9,037642
598 1575470231 0,965428 0,200000 0,965428 0,965428 0,186410
589 1575470231 1,015162 0,400000 0,978561 1,051764 0,412758
595 1575470231 6,560010 0,200000 6,560010 6,560010 8,606746
610 1575470231 0,203514 0,200000 0,203514 0,203514 0,008284
604 1575470231 1,924129 0,200000 1,924129 1,924129 0,740454
592 1575470231 2,139782 0,400000 2,128221 2,151343 1,831520
586 1575470232 2,169941 0,400000 2,021366 2,318515 1,892287
619 1575470232 1,101472 0,200000 1,101472 1,101472 0,242648
607 1575470232 6,722218 0,200000 6,722218 6,722218 9,037642
598 1575470232 0,965428 0,200000 0,965428 0,965428 0,186410
589 1575470232 1,015162 0,400000 0,978561 1,051764 0,412758
595 1575470232 6,560010 0,200000 6,560010 6,560010 8,606746
610 1575470232 0,203514 0,200000 0,203514 0,203514 0,008284
604 1575470232 1,924129 0,200000 1,924129 1,924129 0,740454
592 1575470232 2,139782 0,400000 2,128221 2,151343 1,831520
586 1575470233 2,169941 0,400000 2,021366 2,318515 1,892287
619 1575470233 1,101472 0,200000 1,101472 1,101472 0,242648
607 1575470233 6,722218 0,200000 6,722218 6,722218 9,037642
598 1575470233 0,965428 0,200000 0,965428 0,965428 0,186410
589 1575470233 1,015162 0,400000 0,978561 1,051764 0,412758
595 1575470233 6,560010 0,200000 6,560010 6,560010 8,606746
610 1575470233 0,203514 0,200000 0,203514 0,203514 0,008284
604 1575470233 1,924129 0,200000 1,924129 1,924129 0,740454
592 1575470233 2,139782 0,400000 2,128221 2,151343 1,831520
586 1575470234 2,169941 0,400000 2,021366 2,318515 1,892287
619 1575470234 1,101472 0,200000 1,101472 1,101472 0,242648
607 1575470234 6,722218 0,200000 6,722218 6,722218 9,037642
598 1575470234 0,965428 0,200000 0,965428 0,965428 0,186410
589 1575470234 1,015162 0,400000 0,978561 1,051764 0,412758
595 1575470234 6,560010 0,200000 6,560010 6,560010 8,606746
610 1575470234 0,203514 0,200000 0,203514 0,203514 0,008284
604 1575470234 1,924129 0,200000 1,924129 1,924129 0,740454
592 1575470234 2,139782 0,400000 2,128221 2,151343 1,831520
601 1575470235 1,830230 0,400000 1,590457 2,070003 1,362893
619 1575470235 1,128642 0,200000 1,128642 1,128642 0,254767
607 1575470235 5,752223 0,200000 5,752223 5,752223 6,617613
598 1575470235 1,026045 0,200000 1,026045 1,026045 0,210554
589 1575470235 0,855425 0,200000 0,855425 0,855425 0,146350
595 1575470235 6,206501 0,400000 5,987198 6,425804 15,427500
622 1575470235 0,127531 0,200000 0,127531 0,127531 0,003253
610 1575470235 0,156343 0,200000 0,156343 0,156343 0,004889
604 1575470235 1,542553 0,400000 1,525343 1,559763 0,951906
592 1575470235 1,912639 0,200000 1,912639 1,912639 0,731638
541 1575470235 0,027773 0,200000 0,027773 0,027773 0,000154
601 1575470236 1,830230 0,400000 1,590457 2,070003 1,362893
619 1575470236 1,128642 0,200000 1,128642 1,128642 0,254767
607 1575470236 5,752223 0,200000 5,752223 5,752223 6,617613
598 1575470236 1,026045 0,200000 1,026045 1,026045 0,210554
589 1575470236 0,855425 0,200000 0,855425 0,855425 0,146350
595 1575470236 6,206501 0,400000 5,987198 6,425804 15,427500
622 1575470236 0,127531 0,200000 0,127531 0,127531 0,003253
610 1575470236 0,156343 0,200000 0,156343 0,156343 0,004889
604 1575470236 1,542553 0,400000 1,525343 1,559763 0,951906
592 1575470236 1,912639 0,200000 1,912639 1,912639 0,731638
541 1575470236 0,027773 0,200000 0,027773 0,027773 0,000154
601 1575470237 1,830230 0,400000 1,590457 2,070003 1,362893
619 1575470237 1,128642 0,200000 1,128642 1,128642 0,254767
607 1575470237 5,752223 0,200000 5,752223 5,752223 6,617613
598 1575470237 1,026045 0,200000 1,026045 1,026045 0,210554
589 1575470237 0,855425 0,200000 0,855425 0,855425 0,146350
595 1575470237 6,206501 0,400000 5,987198 6,425804 15,427500
622 1575470237 0,127531 0,200000 0,127531 0,127531 0,003253
610 1575470237 0,156343 0,200000 0,156343 0,156343 0,004889
604 1575470237 1,542553 0,400000 1,525343 1,559763 0,951906
592 1575470237 1,912639 0,200000 1,912639 1,912639 0,731638
541 1575470237 0,027773 0,200000 0,027773 0,027773 0,000154
601 1575470238 1,830230 0,400000 1,590457 2,070003 1,362893
619 1575470238 1,128642 0,200000 1,128642 1,128642 0,254767
607 1575470238 5,752223 0,200000 5,752223 5,752223 6,617613
598 1575470238 1,026045 0,200000 1,026045 1,026045 0,210554
589 1575470238 0,855425 0,200000 0,855425 0,855425 0,146350
595 1575470238 6,206501 0,400000 5,987198 6,425804 15,427500
622 1575470238 0,127531 0,200000 0,127531 0,127531 0,003253
610 1575470238 0,156343 0,200000 0,156343 0,156343 0,004889
604 1575470238 1,542553 0,400000 1,525343 1,559763 0,951906
592 1575470238 1,912639 0,200000 1,912639 1,912639 0,731638
541 1575470238 0,027773 0,200000 0,027773 0,027773 0,000154
601 1575470239 1,830230 0,400000 1,590457 2,070003 1,362893
619 1575470239 1,128642 0,200000 1,128642 1,128642 0,254767
607 1575470239 5,752223 0,200000 5,752223 5,752223 6,617613
598 1575470239 1,026045 0,200000 1,026045 1,026045 0,210554
589 1575470239 0,855425 0,200000 0,855425 0,855425 0,146350
595 1575470239 6,206501 0,400000 5,987198 6,425804 15,427500
622 1575470239 0,127531 0,200000 0,127531 0,127531 0,003253
610 1575470239 0,156343 0,200000 0,156343 0,156343 0,004889
604 1575470239 1,542553 0,400000 1,525343 1,559763 0,951906
592 1575470239 1,912639 0,200000 1,912639 1,912639 0,731638
541 1575470239 0,027773 0,200000 0,027773 0,027773 0,000154
586 1575470240 2,062399 0,200000 2,062399 2,062399 0,850698
601 1575470240 1,509632 0,200000 1,509632 1,509632 0,455798
598 1575470240 0,875910 0,400000 0,863317 0,888502 0,306951
595 1575470240 5,566940 0,200000 5,566940 5,566940 6,198164
610 1575470240 0,138901 0,200000 0,138901 0,138901 0,003859
604 1575470240 1,506873 0,200000 1,506873 1,506873 0,454133
592 1575470240 1,648911 0,200000 1,648911 1,648911 0,543781
586 1575470241 2,062399 0,200000 2,062399 2,062399 0,850698
601 1575470241 1,509632 0,200000 1,509632 1,509632 0,455798
598 1575470241 0,875910 0,400000 0,863317 0,888502 0,306951
595 1575470241 5,566940 0,200000 5,566940 5,566940 6,198164
610 1575470241 0,138901 0,200000 0,138901 0,138901 0,003859
604 1575470241 1,506873 0,200000 1,506873 1,506873 0,454133
592 1575470241 1,648911 0,200000 1,648911 1,648911 0,543781
586 1575470242 2,062399 0,200000 2,062399 2,062399 0,850698
601 1575470242 1,509632 0,200000 1,509632 1,509632 0,455798
598 1575470242 0,875910 0,400000 0,863317 0,888502 0,306951
595 1575470242 5,566940 0,200000 5,566940 5,566940 6,198164
610 1575470242 0,138901 0,200000 0,138901 0,138901 0,003859
604 1575470242 1,506873 0,200000 1,506873 1,506873 0,454133
592 1575470242 1,648911 0,200000 1,648911 1,648911 0,543781
586 1575470243 2,062399 0,200000 2,062399 2,062399 0,850698
601 1575470243 1,509632 0,200000 1,509632 1,509632 0,455798
598 1575470243 0,875910 0,400000 0,863317 0,888502 0,306951
595 1575470243 5,566940 0,200000 5,566940 5,566940 6,198164
610 1575470243 0,138901 0,200000 0,138901 0,138901 0,003859
604 1575470243 1,506873 0,200000 1,506873 1,506873 0,454133
592 1575470243 1,648911 0,200000 1,648911 1,648911 0,543781
586 1575470244 2,062399 0,200000 2,062399 2,062399 0,850698
601 1575470244 1,509632 0,200000 1,509632 1,509632 0,455798
598 1575470244 0,875910 0,400000 0,863317 0,888502 0,306951
595 1575470244 5,566940 0,200000 5,566940 5,566940 6,198164
610 1575470244 0,138901 0,200000 0,138901 0,138901 0,003859
604 1575470244 1,506873 0,200000 1,506873 1,506873 0,454133
592 1575470244 1,648911 0,200000 1,648911 1,648911 0,543781
601 1575470245 1,572086 0,200000 1,572086 1,572086 0,494291
619 1575470245 1,103583 0,200000 1,103583 1,103583 0,243579
607 1575470245 4,977127 0,400000 4,934732 5,019522 9,909437
598 1575470245 0,721984 0,200000 0,721984 0,721984 0,104252
622 1575470245 0,103535 0,200000 0,103535 0,103535 0,002144
610 1575470245 0,185382 0,200000 0,185382 0,185382 0,006873
604 1575470245 1,288186 0,200000 1,288186 1,288186 0,331885
601 1575470246 1,572086 0,200000 1,572086 1,572086 0,494291
619 1575470246 1,103583 0,200000 1,103583 1,103583 0,243579
607 1575470246 4,977127 0,400000 4,934732 5,019522 9,909437
598 1575470246 0,721984 0,200000 0,721984 0,721984 0,104252
622 1575470246 0,103535 0,200000 0,103535 0,103535 0,002144
610 1575470246 0,185382 0,200000 0,185382 0,185382 0,006873
604 1575470246 1,288186 0,200000 1,288186 1,288186 0,331885
601 1575470247 1,572086 0,200000 1,572086 1,572086 0,494291
619 1575470247 1,103583 0,200000 1,103583 1,103583 0,243579
607 1575470247 4,977127 0,400000 4,934732 5,019522 9,909437
598 1575470247 0,721984 0,200000 0,721984 0,721984 0,104252
622 1575470247 0,103535 0,200000 0,103535 0,103535 0,002144
610 1575470247 0,185382 0,200000 0,185382 0,185382 0,006873
604 1575470247 1,288186 0,200000 1,288186 1,288186 0,331885
601 1575470248 1,572086 0,200000 1,572086 1,572086 0,494291
619 1575470248 1,103583 0,200000 1,103583 1,103583 0,243579
607 1575470248 4,977127 0,400000 4,934732 5,019522 9,909437
598 1575470248 0,721984 0,200000 0,721984 0,721984 0,104252
622 1575470248 0,103535 0,200000 0,103535 0,103535 0,002144
610 1575470248 0,185382 0,200000 0,185382 0,185382 0,006873
604 1575470248 1,288186 0,200000 1,288186 1,288186 0,331885
601 1575470249 1,572086 0,200000 1,572086 1,572086 0,494291
619 1575470249 1,103583 0,200000 1,103583 1,103583 0,243579
607 1575470249 4,977127 0,400000 4,934732 5,019522 9,909437
598 1575470249 0,721984 0,200000 0,721984 0,721984 0,104252
622 1575470249 0,103535 0,200000 0,103535 0,103535 0,002144
610 1575470249 0,185382 0,200000 0,185382 0,185382 0,006873
604 1575470249 1,288186 0,200000 1,288186 1,288186 0,331885
601 1575470250 2,731686 0,200000 2,731686 2,731686 1,492422
610 1575470250 0,738729 0,200000 0,738729 0,738729 0,109144
604 1575470250 1,840058 0,200000 1,840058 1,840058 0,677163
601 1575470251 2,731686 0,200000 2,731686 2,731686 1,492422
610 1575470251 0,738729 0,200000 0,738729 0,738729 0,109144
604 1575470251 1,840058 0,200000 1,840058 1,840058 0,677163
601 1575470252 2,731686 0,200000 2,731686 2,731686 1,492422
610 1575470252 0,738729 0,200000 0,738729 0,738729 0,109144
604 1575470252 1,840058 0,200000 1,840058 1,840058 0,677163
601 1575470253 2,731686 0,200000 2,731686 2,731686 1,492422
610 1575470253 0,738729 0,200000 0,738729 0,738729 0,109144
604 1575470253 1,840058 0,200000 1,840058 1,840058 0,677163
601 1575470254 2,731686 0,200000 2,731686 2,731686 1,492422
610 1575470254 0,738729 0,200000 0,738729 0,738729 0,109144
604 1575470254 1,840058 0,200000 1,840058 1,840058 0,677163
619 1575470255 1,148706 0,200000 1,148706 1,148706 0,263905
607 1575470255 7,032258 0,200000 7,032258 7,032258 9,890531
622 1575470255 0,148350 0,200000 0,148350 0,148350 0,004402
619 1575470256 1,148706 0,200000 1,148706 1,148706 0,263905
607 1575470256 7,032258 0,200000 7,032258 7,032258 9,890531
622 1575470256 0,148350 0,200000 0,148350 0,148350 0,004402
619 1575470257 1,148706 0,200000 1,148706 1,148706 0,263905
607 1575470257 7,032258 0,200000 7,032258 7,032258 9,890531
622 1575470257 0,148350 0,200000 0,148350 0,148350 0,004402
619 1575470258 1,148706 0,200000 1,148706 1,148706 0,263905
607 1575470258 7,032258 0,200000 7,032258 7,032258 9,890531
622 1575470258 0,148350 0,200000 0,148350 0,148350 0,004402
619 1575470259 1,148706 0,200000 1,148706 1,148706 0,263905
607 1575470259 7,032258 0,200000 7,032258 7,032258 9,890531
622 1575470259 0,148350 0,200000 0,148350 0,148350 0,004402
541 1575470295 0,016976 0,200000 0,016976 0,016976 0,000058
541 1575470296 0,016976 0,200000 0,016976 0,016976 0,000058
541 1575470297 0,016976 0,200000 0,016976 0,016976 0,000058
541 1575470298 0,016976 0,200000 0,016976 0,016976 0,000058
541 1575470299 0,016976 0,200000 0,016976 0,016976 0,000058
541 1575470355 0,017554 0,200000 0,017554 0,017554 0,000062
541 1575470356 0,017554 0,200000 0,017554 0,017554 0,000062
541 1575470357 0,017554 0,200000 0,017554 0,017554 0,000062
541 1575470358 0,017554 0,200000 0,017554 0,017554 0,000062
541 1575470359 0,017554 0,200000 0,017554 0,017554 0,000062
568 1575470415 3,693536 0,200000 3,693536 3,693536 2,728441
541 1575470415 0,015058 0,200000 0,015058 0,015058 0,000045
541 1575470416 0,015058 0,200000 0,015058 0,015058 0,000045
568 1575470416 3,693536 0,200000 3,693536 3,693536 2,728441
568 1575470417 3,693536 0,200000 3,693536 3,693536 2,728441
541 1575470417 0,015058 0,200000 0,015058 0,015058 0,000045
568 1575470418 3,693536 0,200000 3,693536 3,693536 2,728441
568 1575470419 3,693536 0,200000 3,693536 3,693536 2,728441
541 1575470418 0,015058 0,200000 0,015058 0,015058 0,000045
541 1575470419 0,015058 0,200000 0,015058 0,015058 0,000045
559 1575470420 0,187404 0,400000 0,187267 0,187542 0,014048
565 1575470420 0,048048 0,400000 0,047701 0,048395 0,000923
562 1575470420 0,311906 0,400000 0,305836 0,317976 0,038929
574 1575470420 2,081499 0,200000 2,081499 2,081499 0,866528
544 1575470420 4,692883 0,200000 4,692883 4,692883 4,404630
553 1575470420 0,199888 0,400000 0,198180 0,201595 0,015983
556 1575470420 0,369609 0,400000 0,276884 0,462334 0,058083
571 1575470420 0,048918 0,400000 0,048571 0,049265 0,000957
559 1575470421 0,187404 0,400000 0,187267 0,187542 0,014048
565 1575470421 0,048048 0,400000 0,047701 0,048395 0,000923
562 1575470421 0,311906 0,400000 0,305836 0,317976 0,038929
574 1575470421 2,081499 0,200000 2,081499 2,081499 0,866528
544 1575470421 4,692883 0,200000 4,692883 4,692883 4,404630
553 1575470421 0,199888 0,400000 0,198180 0,201595 0,015983
556 1575470421 0,369609 0,400000 0,276884 0,462334 0,058083
571 1575470421 0,048918 0,400000 0,048571 0,049265 0,000957
559 1575470422 0,187404 0,400000 0,187267 0,187542 0,014048
565 1575470422 0,048048 0,400000 0,047701 0,048395 0,000923
562 1575470422 0,311906 0,400000 0,305836 0,317976 0,038929
574 1575470422 2,081499 0,200000 2,081499 2,081499 0,866528
544 1575470422 4,692883 0,200000 4,692883 4,692883 4,404630
553 1575470422 0,199888 0,400000 0,198180 0,201595 0,015983
556 1575470422 0,369609 0,400000 0,276884 0,462334 0,058083
571 1575470422 0,048918 0,400000 0,048571 0,049265 0,000957
559 1575470423 0,187404 0,400000 0,187267 0,187542 0,014048
565 1575470423 0,048048 0,400000 0,047701 0,048395 0,000923
562 1575470423 0,311906 0,400000 0,305836 0,317976 0,038929
574 1575470423 2,081499 0,200000 2,081499 2,081499 0,866528
544 1575470423 4,692883 0,200000 4,692883 4,692883 4,404630
553 1575470423 0,199888 0,400000 0,198180 0,201595 0,015983
556 1575470423 0,369609 0,400000 0,276884 0,462334 0,058083
571 1575470423 0,048918 0,400000 0,048571 0,049265 0,000957
559 1575470424 0,187404 0,400000 0,187267 0,187542 0,014048
565 1575470424 0,048048 0,400000 0,047701 0,048395 0,000923
562 1575470424 0,311906 0,400000 0,305836 0,317976 0,038929
574 1575470424 2,081499 0,200000 2,081499 2,081499 0,866528
544 1575470424 4,692883 0,200000 4,692883 4,692883 4,404630
553 1575470424 0,199888 0,400000 0,198180 0,201595 0,015983
556 1575470424 0,369609 0,400000 0,276884 0,462334 0,058083
571 1575470424 0,048918 0,400000 0,048571 0,049265 0,000957
586 1575470425 2,064524 0,200000 2,064524 2,064524 0,852452
589 1575470425 0,812087 0,200000 0,812087 0,812087 0,131897
574 1575470425 2,251474 0,200000 2,251474 2,251474 1,013827
544 1575470425 4,423963 0,200000 4,423963 4,423963 3,914290
568 1575470425 3,423299 0,200000 3,423299 3,423299 2,343795
586 1575470426 2,064524 0,200000 2,064524 2,064524 0,852452
589 1575470426 0,812087 0,200000 0,812087 0,812087 0,131897
574 1575470426 2,251474 0,200000 2,251474 2,251474 1,013827
544 1575470426 4,423963 0,200000 4,423963 4,423963 3,914290
568 1575470426 3,423299 0,200000 3,423299 3,423299 2,343795
586 1575470427 2,064524 0,200000 2,064524 2,064524 0,852452
589 1575470427 0,812087 0,200000 0,812087 0,812087 0,131897
574 1575470427 2,251474 0,200000 2,251474 2,251474 1,013827
544 1575470427 4,423963 0,200000 4,423963 4,423963 3,914290
568 1575470427 3,423299 0,200000 3,423299 3,423299 2,343795
586 1575470428 2,064524 0,200000 2,064524 2,064524 0,852452
589 1575470428 0,812087 0,200000 0,812087 0,812087 0,131897
574 1575470428 2,251474 0,200000 2,251474 2,251474 1,013827
544 1575470428 4,423963 0,200000 4,423963 4,423963 3,914290
568 1575470428 3,423299 0,200000 3,423299 3,423299 2,343795
586 1575470429 2,064524 0,200000 2,064524 2,064524 0,852452
589 1575470429 0,812087 0,200000 0,812087 0,812087 0,131897
574 1575470429 2,251474 0,200000 2,251474 2,251474 1,013827
544 1575470429 4,423963 0,200000 4,423963 4,423963 3,914290
568 1575470429 3,423299 0,200000 3,423299 3,423299 2,343795
541 1575470475 0,017033 0,200000 0,017033 0,017033 0,000058
541 1575470476 0,017033 0,200000 0,017033 0,017033 0,000058
541 1575470477 0,017033 0,200000 0,017033 0,017033 0,000058
541 1575470478 0,017033 0,200000 0,017033 0,017033 0,000058
541 1575470479 0,017033 0,200000 0,017033 0,017033 0,000058
541 1575470535 0,014772 0,200000 0,014772 0,014772 0,000044
541 1575470536 0,014772 0,200000 0,014772 0,014772 0,000044
541 1575470537 0,014772 0,200000 0,014772 0,014772 0,000044
541 1575470538 0,014772 0,200000 0,014772 0,014772 0,000044
541 1575470539 0,014772 0,200000 0,014772 0,014772 0,000044
562 1575470570 22,938779 0,200000 22,938779 22,938779 105,237517
562 1575470571 22,938779 0,200000 22,938779 22,938779 105,237517
562 1575470572 22,938779 0,200000 22,938779 22,938779 105,237517
562 1575470573 22,938779 0,200000 22,938779 22,938779 105,237517
562 1575470574 22,938779 0,200000 22,938779 22,938779 105,237517
589 1575470580 32,083439 0,200000 32,083439 32,083439 205,869410
553 1575470580 8,777646 0,200000 8,777646 8,777646 15,409415
571 1575470580 0,067900 0,200000 0,067900 0,067900 0,000922
589 1575470581 32,083439 0,200000 32,083439 32,083439 205,869410
553 1575470581 8,777646 0,200000 8,777646 8,777646 15,409415
571 1575470581 0,067900 0,200000 0,067900 0,067900 0,000922
589 1575470582 32,083439 0,200000 32,083439 32,083439 205,869410
553 1575470582 8,777646 0,200000 8,777646 8,777646 15,409415
571 1575470582 0,067900 0,200000 0,067900 0,067900 0,000922
589 1575470583 32,083439 0,200000 32,083439 32,083439 205,869410
553 1575470583 8,777646 0,200000 8,777646 8,777646 15,409415
571 1575470583 0,067900 0,200000 0,067900 0,067900 0,000922
589 1575470584 32,083439 0,200000 32,083439 32,083439 205,869410
553 1575470584 8,777646 0,200000 8,777646 8,777646 15,409415
571 1575470584 0,067900 0,200000 0,067900 0,067900 0,000922
586 1575470585 7,063717 0,200000 7,063717 7,063717 9,979219
565 1575470585 0,155031 0,400000 0,046482 0,263581 0,014327
562 1575470585 0,509864 0,400000 0,423157 0,596570 0,106992
544 1575470585 136,807925 0,400000 131,813524 141,802327 7496,541006
568 1575470585 135,807700 0,400000 130,813308 140,802091 7387,470083
553 1575470585 0,188944 0,400000 0,186471 0,191418 0,014282
571 1575470585 0,046450 0,400000 0,046363 0,046537 0,000863
586 1575470586 7,063717 0,200000 7,063717 7,063717 9,979219
565 1575470586 0,155031 0,400000 0,046482 0,263581 0,014327
562 1575470586 0,509864 0,400000 0,423157 0,596570 0,106992
544 1575470586 136,807925 0,400000 131,813524 141,802327 7496,541006
568 1575470586 135,807700 0,400000 130,813308 140,802091 7387,470083
553 1575470586 0,188944 0,400000 0,186471 0,191418 0,014282
571 1575470586 0,046450 0,400000 0,046363 0,046537 0,000863
586 1575470587 7,063717 0,200000 7,063717 7,063717 9,979219
565 1575470587 0,155031 0,400000 0,046482 0,263581 0,014327
562 1575470587 0,509864 0,400000 0,423157 0,596570 0,106992
544 1575470587 136,807925 0,400000 131,813524 141,802327 7496,541006
568 1575470587 135,807700 0,400000 130,813308 140,802091 7387,470083
553 1575470587 0,188944 0,400000 0,186471 0,191418 0,014282
571 1575470587 0,046450 0,400000 0,046363 0,046537 0,000863
586 1575470588 7,063717 0,200000 7,063717 7,063717 9,979219
565 1575470588 0,155031 0,400000 0,046482 0,263581 0,014327
562 1575470588 0,509864 0,400000 0,423157 0,596570 0,106992
544 1575470588 136,807925 0,400000 131,813524 141,802327 7496,541006
568 1575470588 135,807700 0,400000 130,813308 140,802091 7387,470083
553 1575470588 0,188944 0,400000 0,186471 0,191418 0,014282
571 1575470588 0,046450 0,400000 0,046363 0,046537 0,000863
586 1575470589 7,063717 0,200000 7,063717 7,063717 9,979219
