583 1575470303 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470304 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470305 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470306 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470307 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470308 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470309 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470310 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470311 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470312 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470313 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470314 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470315 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470316 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470317 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470318 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470319 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470320 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470321 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470322 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470323 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470324 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470325 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470326 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470327 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470328 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470329 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470330 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470331 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470332 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470333 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470334 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470335 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470336 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470337 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470338 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470339 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470340 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470341 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470342 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470343 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470344 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470345 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470346 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470347 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470348 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470349 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470350 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470351 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470352 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470353 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470354 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470355 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470356 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470357 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470358 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470359 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470360 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470361 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470362 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470363 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470364 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470365 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470366 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470367 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470368 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470369 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470370 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470371 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470372 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470373 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470374 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470375 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470376 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470377 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470378 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470379 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470380 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470381 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470382 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470383 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470384 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470385 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470386 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470387 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470388 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470389 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470390 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470391 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470392 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470393 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470394 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470395 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470396 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470397 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470398 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470399 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470400 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470401 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470402 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470403 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470404 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470405 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470406 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470407 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470408 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470409 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470410 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470411 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470412 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470413 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470414 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470415 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470416 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470417 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470418 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470419 0,000000 1,600000 27,000000 27,000000 -20,200000
583 1575470420 0,000000 1,800000 27,000000 27,000000 -20,200000
583 1575470421 0,000000 1,800000 27,000000 27,000000 -20,200000
583 1575470422 0,000000 1,800000 27,000000 27,000000 -20,200000
583 1575470423 0,000000 1,800000 27,000000 27,000000 -20,200000
583 1575470424 0,000000 1,800000 27,000000 27,000000 -20,200000
583 1575470425 0,000000 1,800000 27,000000 27,000000 -20,200000
583 1575470426 0,000000 1,800000 27,000000 27,000000 -20,200000
583 1575470427 0,000000 1,800000 27,000000 27,000000 -20,200000
583 1575470428 0,000000 1,800000 27,000000 27,000000 -20,200000
583 1575470429 0,000000 1,800000 27,000000 27,000000 -20,200000
583 1575470430 0,100000 2,000000 27,200000 27,200000 -20,200000
583 1575470431 0,100000 2,000000 27,400000 27,400000 -20,200000
583 1575470432 0,100000 2,000000 27,600000 27,600000 -20,200000
583 1575470433 0,100000 2,000000 27,800000 27,800000 -20,200000
583 1575470434 0,100000 2,000000 28,000000 28,000000 -20,200000
583 1575470435 0,000000 2,000000 28,000000 28,000000 -20,200000
583 1575470436 0,000000 2,000000 28,000000 28,000000 -20,200000
583 1575470437 0,000000 2,000000 28,000000 28,000000 -20,200000
583 1575470438 0,000000 2,000000 28,000000 28,000000 -20,200000
583 1575470439 0,000000 2,000000 28,000000 28,000000 -20,200000
583 1575470440 -0,454545 2,200000 27,000000 27,000000 -20,200000
583 1575470441 -0,454545 2,200000 26,000000 26,000000 -20,200000
583 1575470442 -0,454545 2,200000 25,000000 25,000000 -20,200000
583 1575470443 -0,454545 2,200000 24,000000 24,000000 -20,200000
583 1575470444 -0,454545 2,200000 23,000000 23,000000 -20,200000
583 1575470445 0,000000 2,200000 23,000000 23,000000 -20,200000
583 1575470446 0,000000 2,200000 23,000000 23,000000 -20,200000
583 1575470447 0,000000 2,200000 23,000000 23,000000 -20,200000
583 1575470448 0,000000 2,200000 23,000000 23,000000 -20,200000
583 1575470449 0,000000 2,200000 23,000000 23,000000 -20,200000
583 1575470450 -0,333333 2,400000 22,200000 22,200000 -20,200000
583 1575470451 -0,333333 2,400000 21,400000 21,400000 -20,200000
583 1575470452 -0,333333 2,400000 20,600000 20,600000 -20,200000
583 1575470453 -0,333333 2,400000 19,800000 19,800000 -20,200000
583 1575470454 -0,333333 2,400000 19,000000 19,000000 -20,200000
583 1575470455 0,000000 2,400000 19,000000 19,000000 -20,200000
583 1575470456 0,000000 2,400000 19,000000 19,000000 -20,200000
583 1575470457 0,000000 2,400000 19,000000 19,000000 -20,200000
583 1575470458 0,000000 2,400000 19,000000 19,000000 -20,200000
583 1575470459 0,000000 2,400000 19,000000 19,000000 -20,200000
583 1575470460 -0,307692 2,600000 18,200000 18,200000 -20,200000
583 1575470461 -0,307692 2,600000 17,400000 17,400000 -20,200000
583 1575470462 -0,307692 2,600000 16,600000 16,600000 -20,200000
583 1575470463 -0,307692 2,600000 15,800000 15,800000 -20,200000
583 1575470464 -0,307692 2,600000 15,000000 15,000000 -20,200000
583 1575470465 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470466 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470467 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470468 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470469 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470470 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470471 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470472 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470473 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470474 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470475 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470476 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470477 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470478 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470479 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470480 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470481 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470482 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470483 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470484 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470485 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470486 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470487 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470488 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470489 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470490 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470491 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470492 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470493 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470494 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470495 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470496 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470497 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470498 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470499 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470500 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470501 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470502 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470503 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470504 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470505 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470506 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470507 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470508 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470509 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470510 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470511 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470512 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470513 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470514 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470515 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470516 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470517 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470518 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470519 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470520 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470521 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470522 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470523 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470524 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470525 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470526 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470527 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470528 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470529 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470530 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470531 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470532 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470533 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470534 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470535 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470536 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470537 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470538 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470539 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470540 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470541 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470542 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470543 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470544 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470545 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470546 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470547 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470548 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470549 0,000000 2,600000 15,000000 15,000000 -20,200000
583 1575470550 -0,066667 3,000000 14,800000 14,800000 -20,200000
583 1575470551 -0,066667 3,000000 14,600000 14,600000 -20,200000
583 1575470552 -0,066667 3,000000 14,400000 14,400000 -20,200000
583 1575470553 -0,066667 3,000000 14,200000 14,200000 -20,200000
583 1575470554 -0,066667 3,000000 14,000000 14,000000 -20,200000
583 1575470555 0,000000 3,000000 14,000000 14,000000 -20,200000
583 1575470556 0,000000 3,000000 14,000000 14,000000 -20,200000
583 1575470557 0,000000 3,000000 14,000000 14,000000 -20,200000
583 1575470558 0,000000 3,000000 14,000000 14,000000 -20,200000
583 1575470559 0,000000 3,000000 14,000000 14,000000 -20,200000
